matchId,date,Dust2,Vertigo,Overpass,Inferno,Nuke,Ancient,Mirage,Anubis,name,teamWin,roundsWins
2359424,2022-10-09,removed,removed,left,picked,other,other,other,not_included,Cryptova,true,35
2359424,2022-10-09,other,other,left,other,removed,picked,removed,not_included,AVANGAR,false,21
2359431,2022-10-09,removed,picked,other,other,other,left,removed,not_included,fnatic Rising,true,44
2359431,2022-10-09,other,other,removed,picked,removed,left,other,not_included,ECLOT,false,32
2358382,2022-10-09,removed,other,picked,other,left,removed,other,not_included,Imperial,true,35
2358382,2022-10-09,other,picked,other,removed,left,other,removed,not_included,paiN,false,30
2358450,2022-10-09,left,other,removed,other,other,removed,picked,not_included,BIG,true,55
2358450,2022-10-09,left,removed,other,picked,removed,other,other,not_included,K23,false,48
2359422,2022-10-09,removed,picked,removed,other,other,other,left,not_included,AVEZ,true,32
2359422,2022-10-09,other,other,other,removed,removed,picked,left,not_included,los kogutos,false,27
2359366,2022-10-09,removed,removed,other,picked,other,other,left,not_included,Heroic,true,51
2359366,2022-10-09,other,other,picked,other,removed,removed,left,not_included,Vitality,false,32
2358256,2022-10-09,other,removed,removed,picked,other,other,left,not_included,Grayhound,true,32
2358256,2022-10-09,removed,other,other,other,removed,picked,left,not_included,JiJieHao International,false,23
2358381,2022-10-08,removed,other,picked,other,left,other,removed,not_included,Complexity,true,43
2358381,2022-10-08,other,removed,other,picked,left,removed,other,not_included,Isurus,false,24
2358447,2022-10-08,other,other,removed,other,removed,picked,left,not_included,Bad News Eagles,true,45
2358447,2022-10-08,picked,removed,other,removed,other,other,left,not_included,forZe,false,32
2358449,2022-10-08,removed,removed,picked,left,other,other,other,not_included,GamerLegion,true,32
2358449,2022-10-08,other,other,other,left,picked,removed,removed,not_included,B8,false,22
2359430,2022-10-08,other,other,other,left,removed,picked,removed,not_included,Atlantic,true,32
2359430,2022-10-08,removed,removed,picked,left,other,other,other,not_included,SERA,false,10
2358448,2022-10-08,removed,removed,picked,other,left,other,other,not_included,fnatic,true,32
2358448,2022-10-08,other,other,other,removed,left,picked,removed,not_included,1WIN,false,14
2358380,2022-10-08,other,left,picked,other,removed,removed,other,not_included,Imperial,true,38
2358380,2022-10-08,removed,left,other,picked,other,other,removed,not_included,Nouns,false,28
2359399,2022-10-08,other,removed,left,picked,other,removed,other,not_included,Enterprise,true,40
2359399,2022-10-08,removed,other,left,other,picked,other,removed,not_included,eSuba,false,37
2358444,2022-10-08,left,other,picked,other,removed,removed,other,not_included,Falcons,true,48
2358444,2022-10-08,left,picked,other,removed,other,other,removed,not_included,HEET,false,42
2358446,2022-10-08,left,removed,other,other,removed,picked,other,not_included,K23,true,35
2358446,2022-10-08,left,other,removed,removed,other,other,picked,not_included,Monte,false,28
2358445,2022-10-08,other,left,removed,other,removed,picked,other,not_included,Sangal,true,32
2358445,2022-10-08,picked,left,other,removed,other,other,removed,not_included,Illuminar,false,16
2358379,2022-10-08,other,picked,removed,other,other,left,removed,not_included,paiN,true,32
2358379,2022-10-08,picked,other,other,removed,removed,left,other,not_included,ATK,false,15
2358443,2022-10-08,other,removed,other,left,other,picked,removed,not_included,OG,true,45
2358443,2022-10-08,picked,other,removed,left,removed,other,other,not_included,Outsiders,false,34
2358441,2022-10-08,other,left,other,picked,removed,removed,other,not_included,Vitality,true,45
2358441,2022-10-08,removed,left,removed,other,other,other,picked,not_included,MOUZ,false,31
2359398,2022-10-08,removed,picked,other,left,removed,other,other,not_included,SINNERS,true,32
2359398,2022-10-08,other,other,removed,left,other,removed,picked,not_included,Entropiq Prague,false,16
2358442,2022-10-08,removed,removed,other,picked,left,other,other,not_included,Heroic,true,32
2358442,2022-10-08,other,other,removed,other,left,removed,picked,not_included,BIG,false,23
2358255,2022-10-08,left,removed,other,other,other,removed,picked,not_included,IHC,true,35
2358255,2022-10-08,left,other,removed,picked,removed,other,other,not_included,Grayhound,false,28
2358254,2022-10-08,other,removed,removed,other,other,picked,left,not_included,JiJieHao International,true,43
2358254,2022-10-08,removed,other,other,picked,removed,other,left,not_included,Rare Atom,false,30
2359396,2022-10-08,removed,other,removed,other,other,left,picked,not_included,Villainous,true,32
2359396,2022-10-08,other,removed,other,removed,picked,left,other,not_included,Red Wolves,false,15
2358378,2022-10-07,left,removed,picked,other,other,removed,other,not_included,Isurus,true,45
2358378,2022-10-07,left,other,other,removed,picked,other,removed,not_included,MIBR,false,41
2358377,2022-10-07,removed,other,left,picked,other,removed,other,not_included,Imperial,true,48
2358377,2022-10-07,other,removed,left,other,removed,other,picked,not_included,TeamOne,false,42
2359394,2022-10-07,removed,other,picked,other,removed,left,other,not_included,Sangal,true,32
2359394,2022-10-07,other,removed,other,removed,other,left,picked,not_included,Aurora,false,15
2358440,2022-10-07,other,removed,other,left,other,removed,picked,not_included,forZe,true,32
2358440,2022-10-07,removed,other,removed,left,picked,other,other,not_included,Astralis,false,28
2358439,2022-10-07,removed,other,other,left,removed,other,picked,not_included,GamerLegion,true,35
2358439,2022-10-07,other,picked,removed,left,other,removed,other,not_included,G2,false,32
2358376,2022-10-07,removed,left,other,picked,other,other,removed,not_included,Nouns,true,54
2358376,2022-10-07,other,left,removed,other,picked,removed,other,not_included,O PLANO,false,51
2358375,2022-10-07,removed,removed,other,picked,other,left,other,not_included,00NATION,true,42
2358375,2022-10-07,other,other,picked,other,removed,left,removed,not_included,Complexity,false,43
2358438,2022-10-07,removed,other,picked,removed,left,other,other,not_included,fnatic,true,32
2358438,2022-10-07,other,picked,other,other,left,removed,removed,not_included,Eternal Fire,false,21
2359334,2022-10-07,other,removed,left,picked,removed,other,other,not_included,Enterprise,true,46
2359334,2022-10-07,picked,other,left,other,other,removed,removed,not_included,Entropiq Prague,false,36
2358437,2022-10-07,removed,picked,other,left,other,removed,other,not_included,Sprout,true,45
2358437,2022-10-07,other,other,removed,left,picked,other,removed,not_included,B8,false,36
2358436,2022-10-07,removed,other,picked,other,removed,left,other,not_included,Cloud9,true,32
2358436,2022-10-07,other,picked,other,removed,other,left,removed,not_included,1WIN,false,25
2358435,2022-10-07,removed,other,other,removed,picked,left,other,not_included,Spirit,true,32
2358435,2022-10-07,other,removed,removed,other,other,left,picked,not_included,Bad News Eagles,false,17
2358373,2022-10-07,removed,picked,left,other,other,removed,other,not_included,FURIA,true,32
2358373,2022-10-07,other,other,left,removed,picked,other,removed,not_included,paiN,false,21
2358434,2022-10-07,other,other,other,removed,left,picked,removed,not_included,Illuminar,true,51
2358434,2022-10-07,picked,removed,removed,other,left,other,other,not_included,FANTASY,false,49
2358433,2022-10-07,left,other,other,picked,other,removed,removed,not_included,HEET,true,44
2358433,2022-10-07,left,picked,removed,other,removed,other,other,not_included,SAW,false,39
2358374,2022-10-07,picked,removed,removed,other,other,other,left,not_included,9z,true,32
2358374,2022-10-07,other,other,other,picked,removed,removed,left,not_included,ATK,false,9
2359333,2022-10-07,other,removed,other,removed,other,left,picked,not_included,eSuba,true,32
2359333,2022-10-07,removed,other,picked,other,removed,left,other,not_included,SINNERS,false,13
2358432,2022-10-07,other,other,removed,removed,picked,other,left,not_included,ENCE,true,32
2358432,2022-10-07,picked,removed,other,other,other,removed,left,not_included,BIG,false,23
2358253,2022-10-07,other,left,removed,other,other,picked,removed,not_included,Grayhound,true,37
2358253,2022-10-07,removed,left,other,picked,removed,other,other,not_included,Rare Atom,false,42
2358252,2022-10-07,other,removed,other,left,picked,other,removed,not_included,IHC,true,32
2358252,2022-10-07,removed,other,removed,left,other,picked,other,not_included,JiJieHao International,false,18
2358371,2022-10-06,other,removed,left,picked,removed,other,other,not_included,Isurus,true,32
2358371,2022-10-06,removed,other,left,other,other,picked,removed,not_included,ARCTIC,false,19
2358309,2022-10-06,picked,removed,left,other,other,removed,other,not_included,K23,true,49
2358309,2022-10-06,other,other,left,removed,removed,other,picked,not_included,AGO,false,37
2358431,2022-10-06,left,removed,other,other,other,removed,picked,not_included,Natus Vincere,true,32
2358431,2022-10-06,left,other,removed,picked,removed,other,other,not_included,Outsiders,false,17
2358372,2022-10-06,removed,other,left,other,other,removed,picked,not_included,TeamOne,true,32
2358372,2022-10-06,other,removed,left,picked,removed,other,other,not_included,Infinity,false,24
2358369,2022-10-06,other,removed,other,picked,removed,left,other,not_included,Liquid,true,46
2358369,2022-10-06,removed,other,picked,other,other,left,removed,not_included,Complexity,false,32
2358426,2022-10-06,picked,removed,other,other,left,removed,other,not_included,forZe,true,32
2358426,2022-10-06,other,other,picked,removed,left,other,removed,not_included,ECSTATIC,false,14
2358370,2022-10-06,other,removed,picked,other,other,removed,left,not_included,Evil Geniuses,true,43
2358370,2022-10-06,picked,other,other,removed,removed,other,left,not_included,9z,false,34
2358423,2022-10-06,removed,left,other,picked,other,removed,other,not_included,Ninjas in Pyjamas,true,43
2358423,2022-10-06,other,left,removed,other,removed,other,picked,not_included,Cloud9,false,39
2358425,2022-10-06,other,picked,removed,other,left,removed,other,not_included,Eternal Fire,true,47
2358425,2022-10-06,removed,other,other,removed,left,other,picked,not_included,Aurora,false,36
2358424,2022-10-06,other,removed,removed,other,picked,other,left,not_included,FaZe,true,51
2358424,2022-10-06,removed,other,other,removed,other,picked,left,not_included,Sprout,false,41
2358367,2022-10-06,removed,removed,removed,left,other,other,other,not_included,00NATION,true,16
2358367,2022-10-06,other,other,other,left,removed,removed,removed,not_included,Imperial,false,11
2358368,2022-10-06,removed,other,other,removed,removed,other,left,not_included,FURIA,true,16
2358368,2022-10-06,other,removed,removed,other,other,removed,left,not_included,O PLANO,false,2
2358430,2022-10-06,removed,other,removed,removed,other,left,other,not_included,MOUZ,true,16
2358430,2022-10-06,other,removed,other,other,removed,left,removed,not_included,K23,false,10
2358429,2022-10-06,removed,other,other,removed,removed,other,left,not_included,OG,true,16
2358429,2022-10-06,other,removed,removed,other,other,removed,left,not_included,Falcons,false,12
2358366,2022-10-06,other,removed,other,removed,left,other,removed,not_included,paiN,true,16
2358366,2022-10-06,removed,other,removed,other,left,removed,other,not_included,Nouns,false,8
2358365,2022-10-06,left,removed,other,other,removed,removed,other,not_included,ATK,true,16
2358365,2022-10-06,left,other,removed,removed,other,other,removed,not_included,MIBR,false,8
2358427,2022-10-06,left,other,other,other,removed,removed,removed,not_included,Vitality,true,16
2358427,2022-10-06,left,removed,removed,removed,other,other,other,not_included,Monte,false,7
2358422,2022-10-06,removed,other,other,removed,other,left,removed,not_included,1WIN,true,16
2358422,2022-10-06,other,removed,removed,other,removed,left,other,not_included,G2,false,13
2358428,2022-10-06,removed,removed,other,left,other,other,removed,not_included,Heroic,true,16
2358428,2022-10-06,other,other,removed,left,removed,removed,other,not_included,Sangal,false,6
2358420,2022-10-06,other,removed,other,removed,other,left,removed,not_included,Spirit,true,22
2358420,2022-10-06,removed,other,removed,other,removed,left,other,not_included,GamerLegion,false,20
2358421,2022-10-06,other,other,removed,other,removed,left,removed,not_included,B8,true,16
2358421,2022-10-06,removed,removed,other,removed,other,left,other,not_included,fnatic,false,9
2358419,2022-10-06,other,other,removed,removed,removed,left,other,not_included,Bad News Eagles,true,16
2358419,2022-10-06,removed,removed,other,other,other,left,removed,not_included,Astralis,false,3
2359263,2022-10-06,picked,other,other,removed,removed,other,left,not_included,Magic School Bus,true,45
2359263,2022-10-06,other,removed,removed,other,other,picked,left,not_included,Red Wolves,false,38
2359371,2022-10-05,left,removed,other,removed,picked,other,other,not_included,Aurora,true,55
2359371,2022-10-05,left,other,removed,other,other,removed,picked,not_included,Iron Branch,false,55
2358363,2022-10-05,removed,other,removed,left,other,other,removed,not_included,00NATION,true,16
2358363,2022-10-05,other,removed,other,left,removed,removed,other,not_included,Isurus,false,10
2358364,2022-10-05,other,other,removed,left,other,removed,removed,not_included,O PLANO,true,16
2358364,2022-10-05,removed,removed,other,left,removed,other,other,not_included,TeamOne,false,10
2358361,2022-10-05,other,other,removed,removed,removed,left,other,not_included,ATK,true,16
2358361,2022-10-05,removed,removed,other,other,other,left,removed,not_included,ARCTIC,false,11
2358417,2022-10-05,other,removed,other,removed,other,removed,left,not_included,Natus Vincere,true,16
2358417,2022-10-05,removed,other,removed,other,removed,other,left,not_included,MOUZ,false,11
